id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
276573,2020-03-20,sexta-feira,13:50:00,MA,135,63.5,BACABEIRA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-3.07874104,-44.32216625,SR-MA,UOP02,DEL01
276672,2020-03-20,sexta-feira,21:00:00,MA,10,377.1,ITINGA DO MARANHAO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Curva,Sim,2,0,2,0,0,0,2,1,-4.456727,-47.526314,SR-MA,UOP03,DEL04
276894,2020-03-22,domingo,18:00:00,MA,135,51.3,BACABEIRA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Reta,Sim,3,0,1,0,1,1,1,3,-2.972108,-44.317272,SR-MA,UOP02,DEL01
276915,2020-03-22,domingo,15:30:00,MA,135,16.4,SAO LUIS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Rotatória,Não,2,0,0,1,1,0,1,2,-2.70264079,-44.31049629,SR-MA,UOP01,DEL01
276934,2020-03-21,sábado,19:00:00,MA,226,147.7,GOVERNADOR EUGENIO BARROS,Defeito na Via,Tombamento,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Não,2,0,0,0,2,0,0,1,-5.31660312,-44.03938293,SR-MA,UOP02,DEL03
277048,2020-03-24,terça-feira,06:20:00,MA,222,341.5,MONCAO,Defeito na Via,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,2,0,1,0,1,0,1,2,-3.65724736,-45.21667381,SR-MA,UOP01,DEL02
277202,2020-03-25,quarta-feira,17:20:00,MA,135,291,SANTO ANTONIO DOS LOPES,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,2,0,0,0,2,0,0,2,-4.91070188,-44.36725616,SR-MA,UOP01,DEL03
277255,2020-03-26,quinta-feira,11:00:00,MA,10,195.9,RIBAMAR FIQUENE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-6.009688,-47.382977,SR-MA,UOP02,DEL04
277262,2020-03-26,quinta-feira,16:09:00,MA,135,14,SAO LUIS,Não guardar distância de segurança,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-2.68792341,-44.30009651,SR-MA,UOP01,DEL01
277291,2020-03-26,quinta-feira,19:30:00,MA,316,608.5,TIMON,Animais na Pista,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,2,-5.060935,-42.892292,SR-MA,UOP02,DEL03
277382,2020-03-27,sexta-feira,16:30:00,MA,135,53.9,BACABEIRA,Defeito na Via,Tombamento,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,0,0,1,0,0,1,-2.98920503,-44.31246375,SR-MA,UOP02,DEL01
277445,2020-03-28,sábado,09:30:00,MA,316,536.8,CAXIAS,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-4.834117,-43.485558,SR-MA,UOP02,DEL03
277458,2020-03-28,sábado,04:45:00,MA,10,114,ESTREITO,Defeito na Via,Colisão frontal,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,-6.673797,-47.45158,SR-MA,UOP02,DEL04
277513,2020-03-28,sábado,21:30:00,MA,10,256,IMPERATRIZ,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-5.499715,-47.471836,SR-MA,UOP01,DEL04
277535,2020-03-28,sábado,18:20:00,MA,10,263,IMPERATRIZ,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-5.436281,-47.472649,SR-MA,UOP01,DEL04
277545,2020-03-28,sábado,22:00:00,MA,230,370,FORTALEZA DOS NOGUEIRAS,Ingestão de Álcool,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-7.24684813,-45.91055775,SR-MA,UOP01,DEL05
277581,2020-03-29,domingo,11:15:00,MA,10,172,CAMPESTRE DO MARANHAO,Não guardar distância de segurança,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,1,0,1,0,0,0,1,1,-6.212294,-47.3559,SR-MA,UOP02,DEL04
277607,2020-03-29,domingo,07:30:00,MA,10,318.9,ACAILANDIA,Agressão Externa,Queda de ocupante de veículo,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Desvio Temporário,Não,4,1,0,1,2,0,1,2,-4.960145,-47.507481,SR-MA,UOP03,DEL04
277608,2020-03-29,domingo,12:10:00,MA,10,256,IMPERATRIZ,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-5.499715,-47.471836,SR-MA,UOP01,DEL04
277734,2020-03-30,segunda-feira,13:00:00,MA,226,526,LAJEADO NOVO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,1,0,0,2,-6.19265122,-47.03779221,SR-MA,UOP02,DEL04
277746,2020-03-30,segunda-feira,15:00:00,MA,222,619.2,ACAILANDIA,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,1,-4.76489336,-47.05419172,SR-MA,UOP03,DEL04
277790,2020-03-30,segunda-feira,16:40:00,MA,222,627.7,ACAILANDIA,Animais na Pista,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,2,0,0,0,2,0,0,1,-4.77797957,-47.12089601,SR-MA,UOP03,DEL04
277808,2020-03-30,segunda-feira,17:15:00,MA,226,215.9,TUNTUM,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,3,0,0,0,3,0,0,3,-5.31583784,-44.58265809,SR-MA,UOP01,DEL03
277896,2020-03-31,terça-feira,20:05:00,MA,222,659,ACAILANDIA,Ingestão de Álcool,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,-4.87316095,-47.33598503,SR-MA,UOP03,DEL04
277939,2020-04-01,quarta-feira,09:30:00,MA,222,669.9,ACAILANDIA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,1,-4.9115858,-47.41511612,SR-MA,UOP03,DEL04
277981,2020-04-01,quarta-feira,16:45:00,MA,135,30,BACABEIRA,Defeito na Via,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,-2.804075,-44.37428121,SR-MA,UOP01,DEL01
278050,2020-04-02,quinta-feira,06:50:00,MA,135,0,SAO LUIS,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-2.5804565,-44.241947,SR-MA,UOP01,DEL01
278089,2020-04-02,quinta-feira,14:35:00,MA,135,10,SAO LUIS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,2,0,1,0,2,2,-2.655912,-44.28629098,SR-MA,UOP01,DEL01
278331,2020-04-04,sábado,10:45:00,MA,316,579.3,CAXIAS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-4.957611,-43.128502,SR-MA,UOP02,DEL03
278361,2020-04-04,sábado,13:30:00,MA,316,352,BACABAL,Falta de Atenção à Condução,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,8,0,2,2,4,0,4,4,-4.226811,-44.861771,SR-MA,UOP01,DEL02
278482,2020-04-05,domingo,04:00:00,MA,10,181,CAMPESTRE DO MARANHAO,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-6.132804,-47.373402,SR-MA,UOP02,DEL04
278495,2020-04-05,domingo,05:30:00,MA,316,261,SANTA INES,Defeito na Via,Tombamento,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-3.676243,-45.389366,SR-MA,UOP01,DEL02
278736,2020-04-06,segunda-feira,19:40:00,MA,226,437.2,GRAJAU,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,2,0,0,0,0,0,1,-5.8968414,-46.2916378,SR-MA,UOP02,DEL04
278741,2020-04-06,segunda-feira,20:40:00,MA,135,97,ITAPECURU MIRIM,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-3.342866,-44.45543,SR-MA,UOP02,DEL01
278813,2020-04-07,terça-feira,12:40:00,MA,230,0,BARAO DE GRAJAU,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto estático,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-6.760894,-43.01105,SR-PI,UOP01,DEL03
278825,2020-04-07,terça-feira,18:50:00,MA,226,2,TIMON,Defeito Mecânico no Veículo,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,5,0,3,0,2,0,3,2,-5.1311846,-42.815704,SR-MA,UOP02,DEL03
278893,2020-04-08,quarta-feira,09:20:00,MA,222,666,ACAILANDIA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,-4.89816069,-47.39197619,SR-MA,UOP03,DEL04
278932,2020-04-08,quarta-feira,10:20:00,MA,135,6,SAO LUIS,Agressão Externa,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Retorno Regulamentado,Não,1,0,0,0,1,0,0,1,-2.62877986,-44.26321818,SR-MA,UOP01,DEL01
278945,2020-04-08,quarta-feira,14:55:00,MA,135,89.3,ITAPECURU MIRIM,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,2,0,0,0,2,2,-3.28431704,-44.41158095,SR-MA,UOP02,DEL01
278981,2020-04-08,quarta-feira,17:10:00,MA,316,377.8,BACABAL,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Reta,Não,1,0,0,1,0,0,1,1,-4.213379,-44.64613,SR-MA,UOP01,DEL03
279115,2020-04-09,quinta-feira,18:50:00,MA,135,23.9,SAO LUIS,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-2.75265593,-44.34833106,SR-MA,UOP01,DEL01
279128,2020-04-09,quinta-feira,17:40:00,MA,135,51.9,BACABEIRA,Defeito na Via,Colisão frontal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,5,0,3,2,0,0,5,2,-2.972108,-44.317272,SR-MA,UOP02,DEL01
279156,2020-04-09,quinta-feira,16:00:00,MA,135,284.4,SANTO ANTONIO DOS LOPES,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,1,0,0,1,1,0,2,-4.85168909,-44.34579072,SR-MA,UOP01,DEL03
279157,2020-04-09,quinta-feira,22:50:00,MA,135,5.7,SAO LUIS,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,1,-2.62145385,-44.25797421,SR-MA,UOP01,DEL01
279158,2020-04-09,quinta-feira,23:20:00,MA,135,6.7,SAO LUIS,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,-2.62877986,-44.26321818,SR-MA,UOP01,DEL01
279166,2020-04-09,quinta-feira,21:20:00,MA,10,128.8,ESTREITO,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Rotatória,Sim,2,0,0,1,1,0,1,2,-6.55842705,-47.45018721,SR-MA,UOP02,DEL04
279176,2020-04-09,quinta-feira,17:11:00,MA,10,251,IMPERATRIZ,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Sim,3,0,2,0,1,0,2,3,-5.543249,-47.464447,SR-MA,UOP01,DEL04
279348,2020-04-11,sábado,14:00:00,MA,135,22.7,SAO LUIS,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-2.53073,-44.3068,SR-MA,UOP01,DEL01
279408,2020-04-11,sábado,21:00:00,MA,316,436.5,PERITORO,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-4.413616,-44.2411,SR-MA,UOP01,DEL03
279466,2020-04-11,sábado,20:00:00,MA,10,62,CAROLINA,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Curva,Não,4,1,1,1,1,0,2,4,-7.10708892,-47.42821455,SR-MA,UOP02,DEL04
279468,2020-04-12,domingo,07:15:00,MA,230,59.9,SUCUPIRA DO RIACHAO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,1,0,1,0,0,0,1,1,-6.58225197,-43.46609057,SR-PI,UOP01,DEL03
279591,2020-04-12,domingo,12:50:00,MA,230,554.9,CAROLINA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Desvio Temporário,Não,3,2,1,0,0,0,1,2,-7.376403,-47.301459,SR-MA,UOP01,DEL05
279599,2020-04-11,sábado,18:00:00,MA,135,165,SAO MATEUS DO MARANHAO,Defeito na Via,Tombamento,Sem Vítimas,Anoitecer,Decrescente,Ignorado,Simples,Reta,Não,1,0,0,0,1,0,0,1,-3.88828099,-44.48777698,SR-MA,UOP02,DEL01
279610,2020-04-13,segunda-feira,04:50:00,MA,230,62,SAO JOAO DOS PATOS,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-6.5773609,-43.48691804,SR-PI,UOP01,DEL03
279733,2020-04-13,segunda-feira,20:15:00,MA,135,7.2,SAO LUIS,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-2.63608835,-44.26848552,SR-MA,UOP01,DEL01
279763,2020-04-14,terça-feira,05:30:00,MA,316,415.3,PERITORO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Simples,Reta,Não,4,0,1,0,3,0,1,2,-4.323217,-44.404823,SR-MA,UOP01,DEL03
279846,2020-04-14,terça-feira,11:45:00,MA,230,80,SAO JOAO DOS PATOS,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-6.48964221,-43.59718323,SR-PI,UOP01,DEL03
280091,2020-04-16,quinta-feira,14:00:00,MA,135,24,SAO LUIS,Objeto estático sobre o leito carroçável,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-2.53073,-44.3068,SR-MA,UOP01,DEL01
280103,2020-04-16,quinta-feira,18:20:00,MA,135,2,SAO LUIS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,-2.59806699,-44.24573511,SR-MA,UOP01,DEL01
280131,2020-04-16,quinta-feira,08:41:00,MA,222,663,ACAILANDIA,Ingestão de Álcool,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-4.88471004,-47.36887698,SR-MA,UOP03,DEL04
280325,2020-04-17,sexta-feira,13:30:00,MA,316,439.1,PERITORO,Fenômenos da Natureza,Queda de ocupante de veículo,Com Vítimas Fatais,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,1,1,0,0,0,0,0,1,-4.421906,-44.216095,SR-MA,UOP01,DEL03
280345,2020-04-18,sábado,09:50:00,MA,135,165.5,SAO MATEUS DO MARANHAO,Objeto estático sobre o leito carroçável,Colisão com objeto em movimento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,-3.88828099,-44.48777698,SR-MA,UOP02,DEL01
280385,2020-04-18,sábado,16:25:00,MA,135,5,SAO LUIS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Retorno Regulamentado,Sim,3,0,1,1,1,0,2,2,-2.62145385,-44.25797421,SR-MA,UOP01,DEL01
280495,2020-04-19,domingo,00:30:00,MA,10,269,IMPERATRIZ,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,0,1,1,0,0,2,1,-5.382404,-47.476055,SR-MA,UOP01,DEL04
280499,2020-04-11,sábado,11:00:00,MA,316,432,PERITORO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-4.399217,-44.273983,SR-MA,UOP01,DEL03
280664,2020-04-18,sábado,11:00:00,MA,222,541,BOM JESUS DAS SELVAS,Falta de Atenção à Condução,Capotamento,Com Vítimas Fatais,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,1,1,0,0,0,0,0,1,-4.31053534,-46.56981113,SR-MA,UOP03,DEL04
280668,2020-04-20,segunda-feira,06:30:00,MA,135,319.3,PRESIDENTE DUTRA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,-5.11142496,-44.45968325,SR-MA,UOP01,DEL03
280794,2020-04-21,terça-feira,07:40:00,MA,135,9.6,SAO LUIS,Pista Escorregadia,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-2.59648694,-44.32866454,SR-MA,UOP01,DEL01
280970,2020-04-22,quarta-feira,10:20:00,MA,222,677,ACAILANDIA,Falta de Atenção à Condução,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Curva,Sim,2,0,0,0,2,0,0,2,-4.956521,-47.494734,SR-MA,UOP03,DEL04
281053,2020-04-23,quinta-feira,10:30:00,MA,135,6.4,SAO LUIS,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,0,0,1,1,0,2,-2.63922888,-44.2703855,SR-MA,UOP01,DEL01
281054,2020-04-23,quinta-feira,12:20:00,MA,10,256.6,IMPERATRIZ,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Sim,3,0,1,0,2,0,1,3,-5.49074863,-47.47200966,SR-MA,UOP01,DEL04
281165,2020-04-23,quinta-feira,17:15:00,MA,10,269,IMPERATRIZ,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,2,0,1,3,-5.382404,-47.476055,SR-MA,UOP01,DEL04
281267,2020-03-31,terça-feira,18:40:00,MA,316,1.9,BOA VISTA DO GURUPI,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-1.796192,-46.309158,SR-MA,UOP02,DEL02
281311,2020-04-24,sexta-feira,20:30:00,MA,316,262,SANTA INES,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-3.675505,-45.380474,SR-MA,UOP01,DEL02
281364,2020-04-25,sábado,09:30:00,MA,10,374,ITINGA DO MARANHAO,Defeito na Via,Tombamento,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,0,0,1,0,0,1,-4.478869,-47.511242,SR-MA,UOP03,DEL04
281441,2020-04-25,sábado,09:40:00,MA,222,672,ACAILANDIA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-4.93952003,-47.46257583,SR-MA,UOP03,DEL04
281488,2020-04-26,domingo,00:20:00,MA,230,404.1,BALSAS,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Não Informado,Sim,1,0,1,0,0,0,1,1,-7.52197844,-46.04769627,SR-MA,UOP01,DEL05
281557,2020-04-26,domingo,14:00:00,MA,222,678,ACAILANDIA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-4.95184058,-47.48456324,SR-MA,UOP03,DEL04
281647,2020-04-26,domingo,20:15:00,MA,226,334.6,JENIPAPO DOS VIEIRAS,Ingestão de Álcool,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Não,12,3,7,0,2,0,7,3,-5.46562039,-45.48893655,SR-MA,UOP02,DEL04
281709,2020-04-27,segunda-feira,10:10:00,MA,135,301.6,DOM PEDRO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,6,0,1,0,5,0,1,3,-4.97267309,-44.41108132,SR-MA,UOP01,DEL03
281770,2020-04-27,segunda-feira,16:40:00,MA,316,512.7,CAXIAS,Animais na Pista,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,3,0,0,1,2,0,1,2,-4.75043,-43.664165,SR-MA,UOP02,DEL03
281780,2020-04-27,segunda-feira,19:00:00,MA,135,9,SAO LUIS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Não Informado,Não,2,0,0,1,0,1,1,2,-2.64941425,-44.28038883,SR-MA,UOP01,DEL01
281809,2020-04-27,segunda-feira,07:45:00,MA,316,620.4,TIMON,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,1,0,0,2,-5.12834,-42.821602,SR-MA,UOP02,DEL03
281857,2020-04-28,terça-feira,09:40:00,MA,316,424.4,PERITORO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,3,0,0,2,-4.37054,-44.340851,SR-MA,UOP01,DEL03
281901,2020-04-28,terça-feira,14:20:00,MA,135,21.6,SAO LUIS,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,2,0,0,0,2,0,0,2,-2.738702,-44.336989,SR-MA,UOP01,DEL01
281922,2020-04-28,terça-feira,17:50:00,MA,135,22.5,SAO LUIS,Pista Escorregadia,Saída de leito carroçável,Sem Vítimas,Anoitecer,Decrescente,Chuva,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-2.74596712,-44.34234384,SR-MA,UOP01,DEL01
281955,2020-04-28,terça-feira,09:40:00,MA,316,615.3,TIMON,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-5.08372005,-42.83964157,SR-MA,UOP02,DEL03
281958,2020-04-28,terça-feira,19:30:00,MA,222,394,SANTA LUZIA,Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Desvio Temporário,Não,1,0,1,0,0,0,1,1,-3.88821549,-45.57076941,SR-MA,UOP01,DEL02
281984,2020-04-29,quarta-feira,04:00:00,MA,316,587.9,CAXIAS,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-4.988132,-43.06432,SR-MA,UOP02,DEL03
282077,2020-04-29,quarta-feira,19:00:00,MA,222,675,ACAILANDIA,Ingestão de Álcool,Colisão transversal,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,0,0,2,0,0,2,-4.93859094,-47.46131504,SR-MA,UOP03,DEL04
282275,2020-05-01,sexta-feira,07:15:00,MA,316,260.5,SANTA INES,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-3.669811,-45.394978,SR-MA,UOP01,DEL02
282333,2020-05-01,sexta-feira,15:40:00,MA,135,79,SANTA RITA,Falta de Atenção à Condução,Colisão com objeto estático,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,1,0,0,0,1,0,0,1,-3.212133,-44.36219192,SR-MA,UOP02,DEL01
